date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,top10_ratio,decay,modified_turn,score,basket,average-5-periods-return,5-periods-winning,average-10-periods-return,10-periods-winning,average-20-periods-return,20-periods-winning,score_raw,basket_raw,average-5-periods-return_raw,5-periods-winning_raw,average-10-periods-return_raw,10-periods-winning_raw,average-20-periods-return_raw,20-periods-winning_raw,score_adj,basket_adj,average-5-periods-return_adj,5-periods-winning_adj,average-10-periods-return_adj,10-periods-winning_adj,average-20-periods-return_adj,20-periods-winning_adj
2010-12-29,sz.002384,9.589992,10.026562,9.548981,9.89956,9.545012,523039,38637896.58,2,1.307597,1,3.7145,0,0.0,1.0,1.307597,0.1235307902853674,3.0,-0.0662835519962502,False,-0.0899372295334337,False,-0.1874916662962796,False,0.12353079028536741,3.0,-0.06628355199625025,false,-0.08993722953343375,false,-0.18749166629627967,false,0.12353079028536741,3.0,-0.06628355199625025,false,-0.08993722953343375,false,-0.18749166629627967,false
2010-12-30,sz.002384,9.657462,9.657462,9.109765,9.378322,9.89956,1585343,112420689.06,2,3.963357,1,-5.2653,0,0.0,1.0,3.963357,0.0796644966155606,3.0,-0.0228523823344944,False,-0.0499365451516807,False,-0.1530540324804373,False,0.07966449661556062,3.0,-0.022852382334494492,false,-0.04993654515168078,false,-0.15305403248043736,false,0.07966449661556062,3.0,-0.022852382334494492,false,-0.04993654515168078,false,-0.15305403248043736,false
2010-12-31,sz.002384,9.392874,9.941894,9.26058,9.881039,9.378322,1006564,73155919.31,2,2.51641,1,5.3604,0,0.0,1.0,2.51641,0.0782337217074237,3.0,-0.0866246960466403,False,-0.1452671120921596,False,-0.1989556968654814,False,0.07823372170742371,3.0,-0.08662469604664036,false,-0.1452671120921596,false,-0.19895569686548142,false,0.07823372170742371,3.0,-0.08662469604664036,false,-0.1452671120921596,false,-0.19895569686548142,false
2011-01-04,sz.002384,9.879716,9.879716,9.593961,9.650847,9.881039,1712250,124917542.24,2,4.280625,1,-2.3296,0,0.0,1.0,4.280625,0.1264360121919529,3.0,-0.0912954065068071,False,-0.1299520135382937,False,-0.1873886302414701,False,0.1264360121919529,3.0,-0.09129540650680712,false,-0.12995201353829378,false,-0.18738863024147012,false,0.1264360121919529,3.0,-0.09129540650680712,false,-0.12995201353829378,false,-0.18738863024147012,false
2011-01-05,sz.002384,9.650847,9.657462,9.306883,9.496063,9.650847,1387230,98987628.74,2,3.468075,1,-1.6038,0,0.0,1.0,3.468075,0.1375516535396961,3.0,-0.0568402926560196,False,-0.09738088300383,False,-0.1557537055093252,False,0.13755165353969617,3.0,-0.05684029265601964,false,-0.09738088300383008,false,-0.1557537055093252,false,0.13755165353969617,3.0,-0.05684029265601964,false,-0.09738088300383008,false,-0.1557537055093252,false
2011-01-06,sz.002384,9.444469,9.48548,9.167974,9.243382,9.496063,1135340,79356607.06,2,2.83835,1,-2.6609,0,0.0,1.0,2.83835,-0.0072936520593206,2.0,-0.0253328273136391,False,-0.1123515180915384,False,-0.102619149571012,False,-0.0072936520593206875,2.0,-0.025332827313639172,false,-0.11235151809153843,false,-0.10261914957101204,false,-0.0072936520593206875,2.0,-0.025332827313639172,false,-0.11235151809153843,false,-0.10261914957101204,false
2011-01-07,sz.002384,9.243382,9.490772,8.970856,9.164005,9.243382,1288970,89918339.34,2,3.222425,1,-0.8587,0,0.0,1.0,3.222425,-0.0785876490703312,2.0,-0.0277175754487257,False,-0.0951349328159467,False,-0.0664067730211844,False,-0.07858764907033124,2.0,-0.027717575448725773,false,-0.09513493281594676,false,-0.06640677302118447,false,-0.07858764907033124,2.0,-0.027717575448725773,false,-0.09513493281594676,false,-0.06640677302118447,false
2011-01-10,sz.002384,9.234121,9.247351,8.970856,9.025097,9.164005,864823,59441156.73,2,2.162057,1,-1.5158,0,0.0,1.0,2.162057,-0.2052267688409235,1.0,-0.0642040744825236,False,-0.1630021261821341,False,-0.0530636956034933,False,-0.2052267688409235,1.0,-0.06420407448252363,false,-0.16300212618213417,false,-0.05306369560349333,false,-0.2052267688409235,1.0,-0.06420407448252363,false,-0.16300212618213417,false,-0.05306369560349333,false
2011-01-11,sz.002384,8.995992,9.025097,8.665257,8.769769,9.025097,805157,53623167.91,2,2.012892,1,-2.8291,0,0.0,1.0,2.012892,-0.298,1.0,-0.0425403451333782,False,-0.1114797892624082,False,-0.0054307017664888,False,-0.298,1.0,-0.04254034513337823,false,-0.1114797892624082,false,-0.005430701766488855,false,-0.298,1.0,-0.04254034513337823,false,-0.1114797892624082,false,-0.005430701766488855,false
2011-01-12,sz.002384,8.822687,9.017159,8.698331,8.956304,8.769769,761377,51061162.45,2,1.903443,1,2.127,0,0.0,1.0,1.903443,-0.2500377215671536,1.0,-0.0429838022469982,False,-0.0966026834283426,False,-0.032200894476114,False,-0.2500377215671536,1.0,-0.04298380224699827,false,-0.09660268342834266,false,-0.03220089447611407,false,-0.2500377215671536,1.0,-0.04298380224699827,false,-0.09660268342834266,false,-0.03220089447611407,false
2011-01-13,sz.002384,9.002607,9.173266,8.956304,9.009221,8.956304,1051133,72069619.57,2,2.627833,1,0.5908,0,0.0,1.0,2.627833,-0.2840834401913878,1.0,-0.0892804161425276,False,-0.1071952835877818,False,-0.0408222864107784,False,-0.28408344019138787,1.0,-0.08928041614252769,false,-0.10719528358778185,false,-0.04082228641077845,false,-0.28408344019138787,1.0,-0.08928041614252769,false,-0.10719528358778185,false,-0.04082228641077845,false
2011-01-14,sz.002384,9.009221,9.099181,8.865021,8.910001,9.009221,751504,51001968.01,2,1.87876,1,-1.1013,0,0.0,1.0,1.87876,-0.3559139147473573,1.0,-0.0693392739237627,False,-0.1085374737892845,False,-0.0316258101430065,False,-0.3559139147473573,1.0,-0.06933927392376271,false,-0.10853747378928458,false,-0.03162581014300658,false,-0.3559139147473573,1.0,-0.06933927392376271,false,-0.10853747378928458,false,-0.03162581014300658,false
2011-01-17,sz.002384,8.851792,8.851792,8.440357,8.445649,8.910001,854757,55413368.9,2,2.136893,1,-5.2116,0,0.0,1.0,2.136893,-0.388,1.0,-0.1055764927005609,False,-0.0628132900147756,False,0.0159774577418503,True,-0.388,1.0,-0.10557649270056091,false,-0.06281329001477565,false,0.01597745774185033,true,-0.388,1.0,-0.10557649270056091,false,-0.06281329001477565,false,0.01597745774185033,true
2011-01-18,sz.002384,8.44168,8.444326,8.208843,8.3967,8.445649,378339,23771675.24,2,0.945847,1,-0.5796,0,0.0,1.0,0.945847,-0.388,1.0,-0.0720024533447662,False,-0.0660154584539163,False,0.031983636428597,True,-0.388,1.0,-0.07200245334476629,false,-0.06601545845391632,false,0.03198363642859703,true,-0.388,1.0,-0.07200245334476629,false,-0.06601545845391632,false,0.03198363642859703,true
2011-01-19,sz.002384,8.400669,8.638798,8.260437,8.571328,8.3967,476782,30344176.73,2,1.191955,1,2.0797,0,0.0,1.0,1.191955,-0.388,1.0,-0.056027140718451,False,-0.0646704921337743,False,0.0493903628469241,True,-0.388,1.0,-0.05602714071845105,false,-0.0646704921337743,false,0.04939036284692411,true,-0.388,1.0,-0.05602714071845105,false,-0.0646704921337743,false,0.04939036284692411,true
2011-01-20,sz.002384,8.532963,8.59911,8.175769,8.204874,8.571328,601518,38024002.49,2,1.503795,1,-4.2754,0,0.0,1.0,1.503795,-0.388,1.0,-0.0196711125606559,False,0.0109642146850761,True,0.0291841166604143,True,-0.388,1.0,-0.0196711125606559,false,0.010964214685076135,true,0.029184116660414317,true,-0.388,1.0,-0.0196711125606559,false,0.010964214685076135,true,0.029184116660414317,true
2011-01-21,sz.002384,8.228687,8.462847,8.16254,8.292188,8.204874,678077,42384427.38,2,1.695192,1,1.0642,0,0.0,1.0,1.695192,-0.388,1.0,-0.0421186784477148,False,0.031748556593266,True,0.0106892173694084,True,-0.388,1.0,-0.042118678447714886,false,0.03174855659326603,true,0.010689217369408421,true,-0.388,1.0,-0.042118678447714886,false,0.03174855659326603,true,0.010689217369408421,true
2011-01-24,sz.002384,8.202228,8.391408,7.462705,7.553987,8.292188,1338831,78320422.22,2,3.347078,1,-8.9024,0,0.0,1.0,3.347078,-0.4303228678866796,1.0,0.0478109109798572,True,0.1313485183387261,True,0.0525394073354905,True,-0.4303228678866796,1.0,0.047810910979857235,true,0.13134851833872618,true,0.05253940733549056,true,-0.4303228678866796,1.0,0.047810910979857235,true,0.13134851833872618,true,0.05253940733549056,true
2011-01-25,sz.002384,7.553987,7.553987,7.553987,7.553987,7.553987,0,0.0,2,,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-26,sz.002384,7.553987,7.818575,7.421693,7.792117,7.553987,739557,42965499.04,2,1.848893,1,3.1524,0,0.0,1.0,1.848893,-0.4406371362450126,1.0,0.0064515201709625,True,0.1193547273481649,True,0.0247877438185284,True,-0.44063713624501266,1.0,0.00645152017096251,true,0.11935472734816499,true,0.02478774381852844,true,-0.44063713624501266,1.0,0.00645152017096251,true,0.11935472734816499,true,0.02478774381852844,true
2011-01-27,sz.002384,7.77095,8.136081,7.606905,8.091101,7.792117,631912,37770437.53,2,1.57978,1,3.837,0,0.0,1.0,1.57978,-0.4446747913550792,1.0,-0.0091563558531775,False,0.07128844393365,True,-0.0189666400159879,False,-0.44467479135507926,1.0,-0.009156355853177534,false,0.07128844393365008,true,-0.018966640015987912,false,-0.44467479135507926,1.0,-0.009156355853177534,false,0.07128844393365008,true,-0.018966640015987912,false
2011-01-28,sz.002384,8.069934,8.226041,7.883399,8.043475,8.091101,458285,27811650.14,2,1.145713,1,-0.5886,0,0.0,1.0,1.145713,-0.4431174654458975,1.0,0.0312500505067772,True,0.0743421220305899,True,-0.0029605363353526,False,-0.4431174654458975,1.0,0.031250050506777205,true,0.07434212203058999,true,-0.002960536335352648,false,-0.4431174654458975,1.0,0.031250050506777205,true,0.07434212203058999,true,-0.002960536335352648,false
2011-01-31,sz.002384,7.925734,8.048767,7.863555,7.942932,8.043475,550805,33005432.08,2,1.377012,1,-1.25,0,0.0,1.0,1.377012,-0.4288964639640863,1.0,0.0771152264680095,True,0.086275823587562,True,0.0169886888116377,True,-0.4288964639640863,1.0,0.0771152264680095,true,0.08627582358756203,true,0.01698868881163773,true,-0.4288964639640863,1.0,0.0771152264680095,true,0.08627582358756203,true,0.01698868881163773,true
2011-02-01,sz.002384,7.995849,7.995849,7.899275,7.91515,7.942932,320246,19194278.23,2,0.800615,1,-0.3498,0,0.0,1.0,0.800615,-0.4185358832105287,1.0,0.0797258422139819,True,0.0840715589723504,True,0.0220625003948127,True,-0.4185358832105287,1.0,0.07972584221398193,true,0.08407155897235041,true,0.022062500394812723,true,-0.4185358832105287,1.0,0.07972584221398193,true,0.08407155897235041,true,0.022062500394812723,true
2011-02-09,sz.002384,7.91515,8.044798,7.826513,7.842388,7.91515,365691,21896821.74,2,0.914227,1,-0.9193,0,0.0,1.0,0.914227,-0.4134703384726984,1.0,0.1121794790056296,True,0.1049258210636863,True,0.0160257309380764,True,-0.41347033847269843,1.0,0.11217947900562963,true,0.10492582106368631,true,0.016025730938076466,true,-0.41347033847269843,1.0,0.11217947900562963,true,0.10492582106368631,true,0.016025730938076466,true
2011-02-10,sz.002384,7.842388,8.03686,7.743168,8.017016,7.842388,916308,54721075.68,2,2.29077,1,2.2267,0,0.0,1.0,2.29077,-0.3315028667602331,1.0,0.0811881877247095,True,0.1219472432136845,True,-0.0132012958437403,False,-0.3315028667602331,1.0,0.08118818772470959,true,0.12194724321368455,true,-0.013201295843740302,false,-0.3315028667602331,1.0,0.08118818772470959,true,0.12194724321368455,true,-0.013201295843740302,false
2011-02-11,sz.002384,8.054059,8.308063,8.017016,8.294834,8.017016,1411909,87567188.45,2,3.529772,1,3.4653,0,0.0,1.0,3.529772,-0.3395906113513169,1.0,0.0417862491280718,True,0.018022301591569,True,-0.0309410652461519,False,-0.33959061135131696,1.0,0.04178624912807183,true,0.018022301591569034,true,-0.030941065246151922,false,-0.33959061135131696,1.0,0.04178624912807183,true,0.018022301591569034,true,-0.030941065246151922,false
2011-02-14,sz.002384,8.334522,8.642767,8.245885,8.555453,8.294834,1017327,65188086.47,2,2.543317,1,3.1419,0,0.0,1.0,2.543317,-0.3068953529141621,1.0,0.0085047512972136,True,-0.0204113096056982,False,-0.0204113096056982,False,-0.30689535291416215,1.0,0.00850475129721362,true,-0.020411309605698258,false,-0.020411309605698258,false,-0.30689535291416215,1.0,0.00850475129721362,true,-0.020411309605698258,false,-0.020411309605698258,false
2011-02-15,sz.002384,8.595141,8.595141,8.440357,8.546192,8.555453,966644,62086572.8,2,2.41661,1,-0.1082,0,0.0,1.0,2.41661,-0.3032615858134818,1.0,0.0040248335164949,True,-0.0696594459848315,False,-0.0335913351817978,False,-0.3032615858134818,1.0,0.004024833516494963,true,-0.06965944598483154,false,-0.0335913351817978,false,-0.3032615858134818,1.0,0.004024833516494963,true,-0.06965944598483154,false,-0.0335913351817978,false
2011-02-16,sz.002384,8.546192,8.730081,8.427128,8.722143,8.546192,791715,51148952.89,2,1.979288,1,2.0588,0,0.0,1.0,1.979288,-0.1974661829381234,2.0,-0.0065220210216686,False,-0.0844834807225701,False,-0.0656757175386829,False,-0.1974661829381234,2.0,-0.006522021021668656,false,-0.08448348072257017,false,-0.06567571753868295,false,-0.1974661829381234,2.0,-0.006522021021668656,false,-0.08448348072257017,false,-0.06567571753868295,false
2011-02-17,sz.002384,8.715529,8.715529,8.452264,8.667903,8.722143,872321,56487239.47,2,2.180802,1,-0.6219,0,0.0,1.0,2.180802,-0.2028504275634807,1.0,0.0376983914102406,True,-0.0842490969269038,False,-0.0866910947203725,False,-0.2028504275634807,1.0,0.03769839141024067,true,-0.08424909692690385,false,-0.08669109472037251,false,-0.2028504275634807,1.0,0.03769839141024067,true,-0.08424909692690385,false,-0.08669109472037251,false
2011-02-18,sz.002384,8.59911,8.995992,8.59911,8.641444,8.667903,839326,56030147.31,2,2.098315,1,-0.3053,0,0.0,1.0,2.098315,-0.2157180973046699,1.0,-0.0228107709776282,False,-0.0719534837001778,False,-0.0858848359139976,False,-0.21571809730466995,1.0,-0.022810770977628292,false,-0.07195348370017784,false,-0.08588483591399765,false,-0.21571809730466995,1.0,-0.022810770977628292,false,-0.07195348370017784,false,-0.08588483591399765,false
2011-02-21,sz.002384,8.634829,8.691716,8.546192,8.628215,8.641444,763302,49632011.21,2,1.908255,1,-0.1531,0,0.0,1.0,1.908255,-0.2173391085484692,1.0,-0.0286722108802343,False,-0.0637841083005003,False,-0.0823367289758079,False,-0.21733910854846922,1.0,-0.028672210880234306,false,-0.0637841083005003,false,-0.0823367289758079,false,-0.21733910854846922,1.0,-0.028672210880234306,false,-0.0637841083005003,false,-0.0823367289758079,false
2011-02-22,sz.002384,8.704945,8.980117,8.532963,8.580589,8.628215,1942376,129021498.86,2,4.85594,1,-0.552,0,0.0,1.0,4.85594,-0.2442846604370336,1.0,-0.073388901391268,False,-0.0572001525769383,False,-0.0932778623938286,False,-0.2442846604370336,1.0,-0.07338890139126808,false,-0.057200152576938335,false,-0.09327786239382863,false,-0.2442846604370336,1.0,-0.07338890139126808,false,-0.057200152576938335,false,-0.09327786239382863,false
2011-02-23,sz.002384,8.539578,8.697008,8.474754,8.665257,8.580589,721879,46831256.88,2,1.804698,1,0.9867,0,0.0,1.0,1.804698,-0.0332829740781739,2.0,-0.0784732639782063,False,-0.0804579714138888,False,-0.0993893199013025,False,-0.03328297407817398,2.0,-0.07847326397820631,false,-0.08045797141388888,false,-0.09938931990130251,false,-0.03328297407817398,2.0,-0.07847326397820631,false,-0.08045797141388888,false,-0.09938931990130251,false
2011-02-24,sz.002384,8.662611,9.009221,8.566036,8.994669,8.665257,1707615,114630426.1,2,4.269038,1,3.8015,0,0.0,1.0,4.269038,0.171500050927,3.0,-0.1175172760665234,False,-0.1204589073816946,False,-0.1491395625564431,False,0.17150005092700002,3.0,-0.1175172760665234,false,-0.12045890738169462,false,-0.14913956255644312,false,0.17150005092700002,3.0,-0.1175172760665234,false,-0.12045890738169462,false,-0.14913956255644312,false
2011-02-25,sz.002384,8.994669,8.994669,8.994669,8.994669,8.994669,0,0.0,2,,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,sz.002384,8.994669,8.994669,8.994669,8.994669,8.994669,0,0.0,2,,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01,sz.002384,8.796228,8.797551,8.420513,8.444326,8.994669,2433086,156298491.02,2,6.082715,1,-6.118541,0,0.0,1.0,6.082715,-0.297529198004405,1.0,-0.0502898632762401,False,-0.0480965561964329,False,-0.1104496676229696,False,-0.297529198004405,1.0,-0.05028986327624019,false,-0.04809655619643294,false,-0.1104496676229696,false,-0.297529198004405,1.0,-0.05028986327624019,false,-0.04809655619643294,false,-0.1104496676229696,false
2011-03-02,sz.002384,8.413898,8.440357,8.282927,8.380825,8.444326,953734,60108443.18,2,2.384335,1,-0.752,0,0.0,1.0,2.384335,-0.298,1.0,-0.0361483505502143,False,0.0,False,-0.1270718574841974,False,-0.298,1.0,-0.03614835055021437,false,0.0,false,-0.12707185748419747,false,-0.298,1.0,-0.03614835055021437,false,0.0,false,-0.12707185748419747,false
2011-03-03,sz.002384,8.366273,8.382148,7.805346,7.950869,8.380825,1980496,120231750.57,2,4.95124,1,-5.1302,0,0.0,1.0,4.95124,-0.4205460259116546,1.0,0.0174709204742276,True,0.0387687182369624,True,-0.0901829724524451,False,-0.4205460259116546,1.0,0.017470920474227603,true,0.038768718236962485,true,-0.09018297245244511,false,-0.4205460259116546,1.0,0.017470920474227603,true,0.038768718236962485,true,-0.09018297245244511,false
2011-03-04,sz.002384,7.93764,8.043475,7.805346,7.985266,7.950869,552915,33218757.99,2,1.382288,1,0.4326,0,0.0,1.0,1.382288,-0.4246024332177048,1.0,-0.002153716607562,False,0.0205433356885043,True,-0.0888005484100342,False,-0.4246024332177048,1.0,-0.0021537166075620284,false,0.020543335688504305,true,-0.08880054841003426,false,-0.4246024332177048,1.0,-0.0021537166075620284,false,0.020543335688504305,true,-0.08880054841003426,false
2011-03-07,sz.002384,8.040829,8.065965,7.822544,7.93764,7.985266,1080159,64568892.75,2,2.700397,1,-0.5964,0,0.0,1.0,2.700397,-0.4277152397634,1.0,-0.0033333585297393,False,-0.0026666616273854,False,-0.1170000151178435,False,-0.42771523976340003,1.0,-0.003333358529739372,false,-0.0026666616273854915,false,-0.11700001511784353,false,-0.42771523976340003,1.0,-0.003333358529739372,false,-0.0026666616273854915,false,-0.11700001511784353,false
2011-03-08,sz.002384,8.017016,8.061996,7.911181,8.019662,7.93764,723662,43821282.42,2,1.809155,1,1.0333,0,0.0,1.0,1.809155,-0.428945851334024,1.0,0.0023094489518384,True,-0.0150114805337182,False,-0.1322995906810038,False,-0.428945851334024,1.0,0.0023094489518384886,true,-0.015011480533718258,false,-0.13229959068100383,false,-0.428945851334024,1.0,0.0023094489518384886,true,-0.015011480533718258,false,-0.13229959068100383,false
2011-03-09,sz.002384,8.019662,8.187676,7.964099,8.077872,8.019662,1144459,70094413.73,2,2.861147,1,0.7258,0,0.0,1.0,2.861147,-0.3386430949792359,1.0,0.0375040604753331,True,-0.0198166051653206,False,-0.1134949897695828,False,-0.33864309497923595,1.0,0.03750406047533317,true,-0.01981660516532069,false,-0.11349498976958283,false,-0.33864309497923595,1.0,0.03750406047533317,true,-0.01981660516532069,false,-0.11349498976958283,false
2011-03-10,sz.002384,8.136081,8.187676,8.003787,8.089778,8.077872,1010646,61832584.96,2,2.526615,1,0.1474,0,0.0,1.0,2.526615,-0.3411528095225761,1.0,0.0209320947991402,True,-0.0382665630626699,False,-0.1414554268361877,False,-0.3411528095225761,1.0,0.020932094799140266,true,-0.038266563062669956,false,-0.14145542683618773,false,-0.3411528095225761,1.0,0.020932094799140266,true,-0.038266563062669956,false,-0.14145542683618773,false
2011-03-11,sz.002384,8.084486,8.084486,7.940286,7.968068,8.089778,637984,38532057.79,2,1.59496,1,-1.5045,0,0.0,1.0,1.59496,-0.4144089384332219,1.0,0.0227460408219408,True,-0.0205878012085237,False,-0.1281753619572523,False,-0.41440893843322196,1.0,0.02274604082194087,true,-0.02058780120852377,false,-0.12817536195725232,false,-0.41440893843322196,1.0,0.02274604082194087,true,-0.02058780120852377,false,-0.12817536195725232,false
2011-03-14,sz.002384,7.93764,7.93764,7.761689,7.911181,7.968068,1034155,61265806.42,2,2.585387,1,-0.7139,0,0.0,1.0,2.585387,-0.4191904775142612,1.0,0.000668926674791,True,-0.0326086585555304,False,-0.1133778888385943,False,-0.41919047751426125,1.0,0.000668926674791015,true,-0.03260865855553041,false,-0.11337788883859434,false,-0.41919047751426125,1.0,0.000668926674791015,true,-0.03260865855553041,false,-0.11337788883859434,false
2011-03-15,sz.002384,7.909858,8.064642,7.866201,8.038183,7.911181,941517,56838883.14,2,2.353792,1,1.6054,0,0.0,1.0,2.353792,-0.337763126561863,1.0,-0.017281019852372,False,-0.0655036094599986,False,-0.1440091622696323,False,-0.337763126561863,1.0,-0.01728101985237207,false,-0.06550360945999867,false,-0.14400916226963234,false,-0.337763126561863,1.0,-0.01728101985237207,false,-0.06550360945999867,false,-0.14400916226963234,false
2011-03-16,sz.002384,8.040829,8.399346,8.038183,8.380825,8.038183,2067073,129164639.42,2,5.167683,1,4.2627,0,0.0,1.0,5.167683,-0.1886552309850146,2.0,-0.0552486181253039,False,-0.1270718574841974,False,-0.2077347993783428,False,-0.1886552309850146,2.0,-0.055248618125303905,false,-0.12707185748419747,false,-0.20773479937834283,false,-0.1886552309850146,2.0,-0.055248618125303905,false,-0.12707185748419747,false,-0.20773479937834283,false
2011-03-17,sz.002384,8.255146,8.398023,8.109622,8.259114,8.380825,1529038,95589831.76,2,3.822595,1,-1.4522,0,0.0,1.0,3.822595,-0.3011435766541483,1.0,-0.0579849121830743,False,-0.1241389814936565,False,-0.1789204023579285,False,-0.30114357665414837,1.0,-0.05798491218307433,false,-0.12413898149365654,false,-0.1789204023579285,false,-0.30114357665414837,1.0,-0.05798491218307433,false,-0.12413898149365654,false,-0.1789204023579285,false
2011-03-18,sz.002384,8.255146,8.38744,8.14005,8.14931,8.259114,870608,54097859.07,2,2.17652,1,-1.3295,0,0.0,1.0,2.17652,-0.3363954354901567,1.0,-0.0423700902284979,False,-0.1071428133179374,False,-0.1185064747813005,False,-0.33639543549015677,1.0,-0.042370090228497914,false,-0.1071428133179374,false,-0.1185064747813005,false,-0.33639543549015677,1.0,-0.042370090228497914,false,-0.1071428133179374,false,-0.1185064747813005,false
2011-03-21,sz.002384,8.136081,8.136081,7.761689,7.916473,8.14931,617849,36933858.12,2,1.544623,1,-2.8571,0,0.0,1.0,1.544623,-0.4127977755107664,1.0,-0.0332553398464189,False,-0.1146390570649328,False,-0.1042781299197256,False,-0.41279777551076646,1.0,-0.03325533984641893,false,-0.11463905706493283,false,-0.10427812991972563,false,-0.41279777551076646,1.0,-0.03325533984641893,false,-0.11463905706493283,false,-0.10427812991972563,false
2011-03-22,sz.002384,7.846357,7.983943,7.792117,7.899275,7.916473,307266,18242204.69,2,0.768165,1,-0.2172,0,0.0,1.0,0.768165,-0.378,1.0,-0.0490705792620209,False,-0.1190756113693979,False,-0.1208156444737017,False,-0.378,1.0,-0.049070579262020964,false,-0.11907561136939793,false,-0.12081564447370174,false,-0.378,1.0,-0.049070579262020964,false,-0.11907561136939793,false,-0.12081564447370174,false
2011-03-23,sz.002384,7.884722,7.928379,7.811961,7.917796,7.899275,582243,34675153.84,2,1.455607,1,0.2345,0,0.0,1.0,1.455607,-0.378,1.0,-0.0760234287420388,False,-0.0955723032015475,False,-0.1363048504912226,False,-0.378,1.0,-0.07602342874203882,false,-0.09557230320154753,false,-0.13630485049122265,false,-0.378,1.0,-0.07602342874203882,false,-0.09557230320154753,false,-0.13630485049122265,false
2011-03-24,sz.002384,7.911181,7.928379,7.778887,7.78021,7.917796,671355,39800560.97,2,1.678387,1,-1.7377,0,0.0,1.0,1.678387,-0.4466220967917962,1.0,-0.0702261250017672,False,-0.107294661712216,False,-0.1612253396759213,False,-0.4466220967917962,1.0,-0.07022612500176728,false,-0.10729466171221602,false,-0.16122533967592134,false,-0.4466220967917962,1.0,-0.07022612500176728,false,-0.10729466171221602,false,-0.16122533967592134,false
2011-03-25,sz.002384,7.774918,7.896629,7.752428,7.804023,7.78021,691410,40747512.8,2,1.728525,1,0.3061,0,0.0,1.0,1.728525,-0.4931585178700333,1.0,-0.0676385756423322,False,-0.1098491124385461,False,-0.1782269221912852,False,-0.49315851787003334,1.0,-0.06763857564233222,false,-0.10984911243854611,false,-0.17822692219128522,false,-0.49315851787003334,1.0,-0.06763857564233222,false,-0.10984911243854611,false,-0.17822692219128522,false
2011-03-28,sz.002384,7.79344,7.856941,7.642624,7.653208,7.804023,896272,52168761.43,2,2.24068,1,-1.9325,0,0.0,1.0,2.24068,-0.5008292552557058,0.0,-0.0841832601439814,False,-0.083491785405545,False,-0.2026867687380246,False,-0.5008292552557058,0.0,-0.08418326014398148,false,-0.08349178540554503,false,-0.2026867687380246,false,-0.5008292552557058,0.0,-0.08418326014398148,false,-0.08349178540554503,false,-0.2026867687380246,false
2011-03-29,sz.002384,7.646593,7.646593,7.421693,7.511653,7.653208,718689,40684780.75,2,1.796723,1,-1.8496,0,0.0,1.0,1.796723,-0.4152913522068203,1.0,-0.0736174847267305,False,-0.0840084066716074,False,-0.1804765209468541,False,-0.41529135220682034,1.0,-0.07361748472673058,false,-0.08400840667160747,false,-0.18047652094685418,false,-0.41529135220682034,1.0,-0.07361748472673058,false,-0.08400840667160747,false,-0.18047652094685418,false
2011-03-30,sz.002384,7.511653,7.563248,7.285431,7.315858,7.511653,617956,34388575.42,2,1.54489,1,-2.6066,0,0.0,1.0,1.54489,-0.4280186019830588,1.0,-0.0211573270011529,False,-0.0924050193429124,False,-0.1518170527640093,False,-0.42801860198305886,1.0,-0.021157327001152915,false,-0.09240501934291245,false,-0.15181705276400936,false,-0.42801860198305886,1.0,-0.021157327001152915,false,-0.09240501934291245,false,-0.15181705276400936,false
2011-03-31,sz.002384,7.289399,7.389943,7.195471,7.233836,7.315858,523362,28805451.73,2,1.308405,1,-1.1212,0,0.0,1.0,1.308405,-0.4296880226433798,1.0,-0.0398683354170595,False,-0.0625457917486655,False,-0.1558053016407892,False,-0.4296880226433798,1.0,-0.039868335417059586,false,-0.06254579174866559,false,-0.1558053016407892,false,-0.4296880226433798,1.0,-0.039868335417059586,false,-0.06254579174866559,false,-0.1558053016407892,false
2011-04-01,sz.002384,7.248388,7.27617,7.17695,7.27617,7.233836,417532,22797638.63,2,1.04383,1,0.5852,0,0.0,1.0,1.04383,-0.4266331320474001,1.0,-0.0452727190266307,False,-0.012727300214261,False,-0.1644257899416862,False,-0.42663313204740017,1.0,-0.04527271902663077,false,-0.01272730021426105,false,-0.16442578994168622,false,-0.42663313204740017,1.0,-0.04527271902663077,false,-0.01272730021426105,false,-0.16442578994168622,false
2011-04-06,sz.002384,7.27617,7.282785,6.946758,7.008936,7.27617,794469,42298291.71,2,1.986173,1,-3.6727,0,0.0,1.0,1.986173,-0.4319815570757057,1.0,0.0007550361424331,True,0.0117024895076798,True,-0.1212430816888613,False,-0.43198155707570574,1.0,0.0007550361424331076,true,0.011702489507679825,true,-0.12124308168886133,false,-0.43198155707570574,1.0,0.0007550361424331076,true,0.011702489507679825,true,-0.12124308168886133,false
