date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,top10_ratio,decay,modified_turn
2012-04-20,sh.600522,3.690501,3.778979,3.664941,3.771114,3.694433,4577664,86837688.000000,2,1.169588,1,2.075600,0,0.000000,1.000000,1.169588
2012-04-23,sh.600522,3.761283,3.761283,3.694433,3.706230,3.771114,4399504,83179540.000000,2,1.124068,1,-1.720500,0,0.000000,1.000000,1.124068
2012-04-24,sh.600522,3.676738,3.725892,3.588260,3.647245,3.706230,3340578,61945033.000000,2,0.853514,1,-1.591500,0,0.000000,1.000000,0.853514
2012-04-25,sh.600522,3.668873,3.710163,3.625617,3.694433,3.647245,2599874,48509886.000000,2,0.664265,1,1.293800,0,0.000000,1.000000,0.664265
2012-04-26,sh.600522,3.702298,3.723926,3.655110,3.674772,3.694433,2354273,44109606.000000,2,0.601514,1,-0.532200,0,0.000000,1.000000,0.601514
2012-04-27,sh.600522,3.670839,3.674772,3.623651,3.637415,3.674772,1938965,35944890.000000,2,0.495403,1,-1.016600,0,0.000000,1.000000,0.495403
2012-05-02,sh.600522,3.686569,3.790776,3.670839,3.773080,3.637415,5470085,104202812.000000,2,1.397600,1,3.729700,0,0.000000,1.000000,1.397600
2012-05-03,sh.600522,3.771114,3.792742,3.747520,3.786843,3.773080,3070568,58960550.000000,2,0.784527,1,0.364800,0,0.000000,1.000000,0.784527
2012-05-04,sh.600522,3.810437,3.841896,3.777013,3.837964,3.786843,5259469,102069712.000000,2,1.343788,1,1.349900,0,0.000000,1.000000,1.343788
2012-05-07,sh.600522,3.885152,3.983460,3.885152,3.912678,3.837964,11131183,222105627.000000,2,2.844004,1,1.946700,0,0.000000,1.000000,2.844004
2012-05-08,sh.600522,3.912678,3.961833,3.893017,3.916611,3.912678,6190709,123362957.000000,2,1.581719,1,0.100500,0,0.000000,1.000000,1.581719
2012-05-09,sh.600522,3.873355,3.889084,3.775046,3.777013,3.916611,6502158,126630756.000000,2,1.661294,1,-3.564300,0,0.000000,1.000000,1.661294
2012-05-10,sh.600522,3.823514,3.891471,3.773440,3.780593,3.777016,5383720,57654592.000000,2,0.764186,1,0.094700,0,0.000000,1.000000,0.764186
2012-05-11,sh.600522,3.744826,3.744826,3.648254,3.648254,3.780593,7020574,72331865.000000,2,0.996527,1,-3.500500,0,0.000000,1.000000,0.996527
2012-05-14,sh.600522,3.673291,3.701905,3.598180,3.619641,3.648254,5158617,52576592.000000,2,0.732234,1,-0.784300,0,0.000000,1.000000,0.732234
2012-05-15,sh.600522,3.591027,3.669715,3.562413,3.666138,3.619641,3820080,38763568.000000,2,0.542237,1,1.284600,0,0.000000,1.000000,0.542237
2012-05-16,sh.600522,3.662561,3.676868,3.587450,3.591027,3.666138,3317524,33637642.000000,2,0.470902,1,-2.048800,0,0.000000,1.000000,0.470902
2012-05-17,sh.600522,3.630371,3.673291,3.601757,3.641101,3.591027,3463133,35258939.000000,2,0.491570,1,1.394400,0,0.000000,1.000000,0.491570
2012-05-18,sh.600522,3.644678,3.644678,3.490879,3.515916,3.641101,7186203,71538845.000000,2,1.020037,1,-3.438100,0,0.000000,1.000000,1.020037
2012-05-21,sh.600522,3.515916,3.555260,3.505186,3.530223,3.515916,2995688,29559609.000000,2,0.425219,1,0.406900,0,0.000000,1.000000,0.425219
2012-05-22,sh.600522,3.544530,3.619641,3.544530,3.601757,3.530223,4247941,42678770.000000,2,0.602969,1,2.026300,0,0.000000,1.000000,0.602969
2012-05-23,sh.600522,3.591027,3.605334,3.505186,3.540953,3.601757,4028735,39962826.000000,2,0.571854,1,-1.688200,0,0.000000,1.000000,0.571854
2012-05-24,sh.600522,3.576720,3.641101,3.569567,3.594604,3.540953,5307312,53491183.000000,2,0.753340,1,1.515200,0,0.000000,1.000000,0.753340
2012-05-25,sh.600522,3.583873,3.684022,3.580297,3.619641,3.594604,6287611,63800011.000000,2,0.892487,1,0.696500,0,0.000000,1.000000,0.892487
2012-05-28,sh.600522,3.576720,3.648254,3.515916,3.637524,3.619641,5929636,59218412.000000,2,0.841675,1,0.494100,0,0.000000,1.000000,0.841675
2012-05-29,sh.600522,3.644678,3.669715,3.591027,3.651831,3.637524,6767067,68880578.000000,2,0.960543,1,0.393300,0,0.000000,1.000000,0.960543
2012-05-30,sh.600522,3.644678,3.673291,3.623217,3.648254,3.651831,4591273,46879236.000000,2,0.651703,1,-0.097900,0,0.000000,1.000000,0.651703
2012-05-31,sh.600522,3.626794,3.737672,3.612487,3.723366,3.648254,15462534,159910850.000000,2,2.194811,1,2.058800,0,0.000000,1.000000,2.194811
2012-06-01,sh.600522,3.698328,3.744826,3.655408,3.662561,3.723366,7290904,75368528.000000,2,1.034899,1,-1.633000,0,0.000000,1.000000,1.034899
2012-06-04,sh.600522,3.576720,3.580297,3.487302,3.494455,3.662561,7251242,71795782.000000,2,1.029269,1,-4.589800,0,0.000000,1.000000,1.029269
2012-06-05,sh.600522,3.519492,3.533799,3.462265,3.469418,3.494455,3939984,38432948.000000,2,0.559256,1,-0.716500,0,0.000000,1.000000,0.559256
2012-06-06,sh.600522,3.469418,3.469418,3.469418,3.469418,3.469418,0,0.000000,2,,0,0.000000,0,,,
2012-06-07,sh.600522,3.526646,3.544530,3.405037,3.422921,3.469418,3880869,37714546.000000,2,0.550865,1,-1.340200,0,0.000000,1.000000,0.550865
2012-06-08,sh.600522,3.469418,3.469418,3.362117,3.369270,3.422921,4389326,41735243.000000,2,0.623038,1,-1.567400,0,0.000000,1.000000,0.623038
2012-06-11,sh.600522,3.394307,3.433651,3.340656,3.426498,3.369270,5735134,54394928.000000,2,0.814067,1,1.698500,0,0.000000,1.000000,0.814067
2012-06-12,sh.600522,3.405037,3.405037,3.333503,3.337080,3.426498,3957012,37210138.000000,2,0.561673,1,-2.609600,0,0.000000,1.000000,0.561673
2012-06-13,sh.600522,3.365694,3.365694,3.283429,3.344233,3.337080,11257498,104426970.000000,2,1.597932,1,0.214400,0,0.000000,1.000000,1.597932
2012-06-14,sh.600522,3.329926,3.340656,3.276276,3.290582,3.344233,10736910,98992780.000000,2,1.524038,1,-1.604300,0,0.000000,1.000000,1.524038
2012-06-15,sh.600522,3.304889,3.308466,3.247662,3.287006,3.290582,5710454,52347412.000000,2,0.810563,1,-0.108700,0,0.000000,1.000000,0.810563
2012-06-18,sh.600522,3.301313,3.340656,3.297736,3.319196,3.287006,5361506,49807886.000000,2,0.761032,1,0.979300,0,0.000000,1.000000,0.761032
2012-06-19,sh.600522,3.315619,3.340656,3.301313,3.312043,3.319196,3980772,36959627.000000,2,0.565046,1,-0.215500,0,0.000000,1.000000,0.565046
2012-06-20,sh.600522,3.322773,3.340656,3.304889,3.322773,3.312043,3707068,34444543.000000,2,0.526195,1,0.324000,0,0.000000,1.000000,0.526195
2012-06-21,sh.600522,3.312043,3.312043,3.244085,3.254815,3.322773,4047732,36957010.000000,2,0.574550,1,-2.045200,0,0.000000,1.000000,0.574550
2012-06-25,sh.600522,3.229778,3.247662,3.122477,3.126053,3.254815,4328380,38449921.000000,2,0.614387,1,-3.956000,0,0.000000,1.000000,0.614387
2012-06-26,sh.600522,3.111746,3.115323,2.997291,3.068826,3.126053,5730611,48878072.000000,2,0.813425,1,-1.830700,0,0.000000,1.000000,0.813425
2012-06-27,sh.600522,3.068826,3.086709,3.029482,3.033059,3.068826,3452399,29496466.000000,2,0.490047,1,-1.165500,0,0.000000,1.000000,0.490047
2012-06-28,sh.600522,3.058096,3.104593,3.004445,3.004445,3.033059,4534386,38928471.000000,2,0.643628,1,-0.943400,0,0.000000,1.000000,0.643628
2012-06-29,sh.600522,2.986561,3.061672,2.968678,3.050942,3.004445,4409558,37165059.000000,2,0.625909,1,1.547600,0,0.000000,1.000000,0.625909
2012-07-02,sh.600522,3.075979,3.090286,3.043789,3.058096,3.050942,3945022,33852666.000000,2,0.559971,1,0.234500,0,0.000000,1.000000,0.559971
2012-07-03,sh.600522,3.050942,3.093863,3.033059,3.047365,3.058096,4090766,35000778.000000,2,0.580659,1,-0.350900,0,0.000000,1.000000,0.580659
2012-07-04,sh.600522,3.068826,3.068826,3.008022,3.022328,3.047365,2762474,23482027.000000,2,0.392116,1,-0.821600,0,0.000000,1.000000,0.392116
2012-07-05,sh.600522,3.022328,3.022328,2.900720,2.904297,3.022328,5035443,41252163.000000,2,0.714750,1,-3.905300,0,0.000000,1.000000,0.714750
2012-07-06,sh.600522,2.925757,2.975831,2.868529,2.961524,2.904297,5272982,43033268.000000,2,0.748467,1,1.970400,0,0.000000,1.000000,0.748467
2012-07-09,sh.600522,2.936487,2.957947,2.861376,2.864953,2.961524,4604809,37400912.000000,2,0.653624,1,-3.260900,0,0.000000,1.000000,0.653624
2012-07-10,sh.600522,2.857799,2.861376,2.789842,2.818455,2.864953,4409345,34794652.000000,2,0.625879,1,-1.623000,0,0.000000,1.000000,0.625879
2012-07-11,sh.600522,2.807725,2.857799,2.804148,2.850646,2.818455,2318308,18378140.000000,2,0.329069,1,1.142100,0,0.000000,1.000000,0.329069
2012-07-12,sh.600522,2.847069,2.943641,2.843492,2.925757,2.850646,4765011,38595742.000000,2,0.676364,1,2.634900,0,0.000000,1.000000,0.676364
2012-07-13,sh.600522,2.911450,2.950794,2.900720,2.911450,2.925757,3110558,25427262.000000,2,0.441524,1,-0.489000,0,0.000000,1.000000,0.441524
2012-07-16,sh.600522,2.904297,2.922180,2.736191,2.739768,2.911450,5557256,43603606.000000,2,0.788818,1,-5.896800,0,0.000000,1.000000,0.788818
2012-07-17,sh.600522,2.739768,2.789842,2.718307,2.779111,2.739768,3916917,30193413.000000,2,0.555982,1,1.436000,0,0.000000,1.000000,0.555982
2012-07-18,sh.600522,2.782688,2.872106,2.779111,2.857799,2.779111,6078603,48153483.000000,2,0.862820,1,2.831400,0,0.000000,1.000000,0.862820
2012-07-19,sh.600522,2.850646,2.940064,2.832762,2.897143,2.857799,6269892,50820918.000000,2,0.889972,1,1.376700,0,0.000000,1.000000,0.889972
2012-07-20,sh.600522,2.897143,2.911450,2.861376,2.868529,2.897143,3285646,26512228.000000,2,0.466377,1,-0.987700,0,0.000000,1.000000,0.466377
2012-07-23,sh.600522,2.857799,2.857799,2.754074,2.814879,2.868529,3022205,23787701.000000,2,0.428983,1,-1.870300,0,0.000000,1.000000,0.428983
2012-07-24,sh.600522,2.793418,2.900720,2.789842,2.886413,2.814879,4129835,32978553.000000,2,0.586204,1,2.541300,0,0.000000,1.000000,0.586204
2012-07-25,sh.600522,2.861376,2.889990,2.822032,2.829186,2.886413,2842122,22688309.000000,2,0.403422,1,-1.982700,0,0.000000,1.000000,0.403422
2012-07-26,sh.600522,2.847069,2.882836,2.814879,2.832762,2.829186,3139475,25020596.000000,2,0.445629,1,0.126400,0,0.000000,1.000000,0.445629
2012-07-27,sh.600522,2.861376,2.872106,2.829186,2.847069,2.832762,2875778,22889768.000000,2,0.408199,1,0.505100,0,0.000000,1.000000,0.408199
2012-07-30,sh.600522,2.850646,2.872106,2.782688,2.800572,2.847069,2500509,19796350.000000,2,0.354932,1,-1.633200,0,0.000000,1.000000,0.354932
2012-07-31,sh.600522,2.800572,2.814879,2.754074,2.764805,2.800572,1864284,14478076.000000,2,0.264624,1,-1.277100,0,0.000000,1.000000,0.264624
2012-08-01,sh.600522,2.775535,2.857799,2.771958,2.843492,2.764805,2490392,19676463.000000,2,0.353496,1,2.846100,0,0.000000,1.000000,0.353496
2012-08-02,sh.600522,2.839916,2.868529,2.811302,2.832762,2.843492,2310347,18342378.000000,2,0.327939,1,-0.377400,0,0.000000,1.000000,0.327939
2012-08-03,sh.600522,2.861376,2.904297,2.825609,2.900720,2.832762,3986740,31997613.000000,2,0.565893,1,2.399000,0,0.000000,1.000000,0.565893
2012-08-06,sh.600522,2.904297,3.022328,2.879260,3.015175,2.900720,8186700,67819066.000000,2,1.162051,1,3.945700,0,0.000000,1.000000,1.162051
2012-08-07,sh.600522,3.004445,3.025905,2.965101,2.993715,3.015175,6717931,56141619.000000,2,0.953569,1,-0.711700,0,0.000000,1.000000,0.953569
2012-08-08,sh.600522,3.004445,3.065249,2.957947,3.043789,2.993715,9537844,80629395.000000,2,1.353838,1,1.672600,0,0.000000,1.000000,1.353838
2012-08-09,sh.600522,3.029482,3.065249,3.000868,3.058096,3.043789,6898740,58488364.000000,2,0.979233,1,0.470000,0,0.000000,1.000000,0.979233
2012-08-10,sh.600522,3.043789,3.058096,3.000868,3.004445,3.058096,4546237,38385286.000000,2,0.645310,1,-1.754400,0,0.000000,1.000000,0.645310
2012-08-13,sh.600522,3.004445,3.022328,2.943641,2.947217,3.004445,4835370,40285422.000000,2,0.686351,1,-1.904800,0,0.000000,1.000000,0.686351
2012-08-14,sh.600522,2.929334,2.993715,2.897143,2.986561,2.947217,4553238,37357244.000000,2,0.646304,1,1.335000,0,0.000000,1.000000,0.646304
2012-08-15,sh.600522,2.986561,2.986561,2.904297,2.911450,2.986561,4876632,39912386.000000,2,0.692208,1,-2.515000,0,0.000000,1.000000,0.692208
2012-08-16,sh.600522,2.915027,2.925757,2.868529,2.872106,2.911450,3573293,28930593.000000,2,0.507207,1,-1.351400,0,0.000000,1.000000,0.507207
2012-08-17,sh.600522,2.872106,2.879260,2.822032,2.854223,2.872106,4365108,34689274.000000,2,0.619600,1,-0.622700,0,0.000000,1.000000,0.619600
2012-08-20,sh.600522,2.839916,2.857799,2.789842,2.829186,2.854223,3817802,29999062.000000,2,0.541913,1,-0.877200,0,0.000000,1.000000,0.541913
2012-08-21,sh.600522,2.829186,2.904297,2.825609,2.897143,2.829186,4620145,37189727.000000,2,0.655801,1,2.402000,0,0.000000,1.000000,0.655801
2012-08-22,sh.600522,2.893566,2.897143,2.822032,2.836339,2.897143,4831415,38537947.000000,2,0.685789,1,-2.098800,0,0.000000,1.000000,0.685789
2012-08-23,sh.600522,2.839916,2.929334,2.839916,2.929334,2.836339,5870665,47417651.000000,2,0.833304,1,3.278700,0,0.000000,1.000000,0.833304
2012-08-24,sh.600522,2.907873,3.018752,2.904297,2.957947,2.929334,13143067,109351695.000000,2,1.865577,1,0.976800,0,0.000000,1.000000,1.865577
2012-08-27,sh.600522,2.947217,2.961524,2.900720,2.925757,2.957947,5330924,43697898.000000,2,0.756692,1,-1.088300,0,0.000000,1.000000,0.756692
2012-08-28,sh.600522,2.922180,2.947217,2.861376,2.918604,2.925757,6887669,55976598.000000,2,0.977662,1,-0.244500,0,0.000000,1.000000,0.977662
2012-08-29,sh.600522,2.904297,3.022328,2.893566,2.961524,2.918604,8679079,72105344.000000,2,1.231941,1,1.470600,0,0.000000,1.000000,1.231941
2012-08-30,sh.600522,2.968678,3.015175,2.879260,2.975831,2.961524,8725895,72466162.000000,2,1.238587,1,0.483091,0,0.000000,1.000000,1.238587
2012-08-31,sh.600522,2.982984,3.047365,2.968678,3.040212,2.975831,9575068,80935406.000000,2,1.359121,1,2.163500,0,0.000000,1.000000,1.359121
2012-09-03,sh.600522,3.022328,3.075979,3.000868,3.040212,3.040212,9204568,78332841.000000,2,1.306531,1,0.000000,0,0.000000,1.000000,1.306531
2012-09-04,sh.600522,3.043789,3.061672,2.957947,2.961524,3.040212,8819784,73975799.000000,2,1.251914,1,-2.588200,0,0.000000,1.000000,1.251914
2012-09-05,sh.600522,2.954371,3.050942,2.932910,3.029482,2.961524,7801806,65267564.000000,2,1.107418,1,2.294700,0,0.000000,1.000000,1.107418
2012-09-06,sh.600522,3.047365,3.104593,3.015175,3.090286,3.029482,9897160,84844025.000000,2,1.404840,1,2.007100,0,0.000000,1.000000,1.404840
2012-09-07,sh.600522,3.129630,3.222625,3.097440,3.179704,3.090286,17344145,154038659.000000,2,2.461894,1,2.893500,0,0.000000,1.000000,2.461894
2012-09-10,sh.600522,3.186858,3.269122,3.179704,3.215471,3.179704,14412442,130032208.000000,2,2.045757,1,1.124900,0,0.000000,1.000000,2.045757
2012-09-11,sh.600522,3.190434,3.236932,3.172551,3.190434,3.215471,8564069,76592560.000000,2,1.215616,1,-0.778600,0,0.000000,1.000000,1.215616
2012-09-12,sh.600522,3.219048,3.236932,3.143937,3.194011,3.190434,8143809,72318349.000000,2,1.155963,1,0.112100,0,0.000000,1.000000,1.155963
2012-09-13,sh.600522,3.190434,3.226201,3.168974,3.172551,3.194011,7016686,62676577.000000,2,0.995975,1,-0.671900,0,0.000000,1.000000,0.995975
2012-09-14,sh.600522,3.222625,3.251238,3.129630,3.165397,3.172551,7580456,67364304.000000,2,1.075999,1,-0.225500,0,0.000000,1.000000,1.075999
2012-09-17,sh.600522,3.136783,3.158244,3.036635,3.040212,3.165397,8381644,72095573.000000,2,1.189722,1,-3.954800,0,0.000000,1.000000,1.189722
2012-09-18,sh.600522,3.025905,3.083133,3.004445,3.011598,3.040212,5276787,44913257.000000,2,0.749007,1,-0.941200,0,0.000000,1.000000,0.749007
2012-09-19,sh.600522,3.050942,3.126053,3.029482,3.122477,3.011598,8478824,73245266.000000,2,1.203516,1,3.681700,0,0.000000,1.000000,1.203516
2012-09-20,sh.600522,3.111746,3.122477,2.990138,3.000868,3.122477,7099597,60992308.000000,2,1.007744,1,-3.894600,0,0.000000,1.000000,1.007744
2012-09-21,sh.600522,3.004445,3.061672,2.979408,2.993715,3.000868,4775820,40305971.000000,2,0.677898,1,-0.238400,0,0.000000,1.000000,0.677898
2012-09-24,sh.600522,2.957947,3.011598,2.925757,2.993715,2.993715,4624542,38350342.000000,2,0.656425,1,0.000000,0,0.000000,1.000000,0.656425
2012-09-25,sh.600522,2.950794,2.990138,2.922180,2.922180,2.993715,5605735,46114416.000000,2,0.795699,1,-2.389500,0,0.000000,1.000000,0.795699
2012-09-26,sh.600522,2.922180,2.947217,2.850646,2.857799,2.922180,4210506,33914584.000000,2,0.597655,1,-2.203200,0,0.000000,1.000000,0.597655
2012-09-27,sh.600522,2.807725,2.947217,2.807725,2.915027,2.857799,5728094,46148980.000000,2,0.813067,1,2.002500,0,0.000000,1.000000,0.813067
2012-09-28,sh.600522,2.900720,2.968678,2.879260,2.965101,2.915027,4532951,37126439.000000,2,0.643424,1,1.717800,0,0.000000,1.000000,0.643424
2012-10-08,sh.600522,2.961524,2.979408,2.922180,2.932910,2.965101,3148757,25906325.000000,2,0.446947,1,-1.085600,0,0.000000,1.000000,0.446947
2012-10-09,sh.600522,2.925757,3.018752,2.925757,3.011598,2.932910,6046532,50553631.000000,2,0.858268,1,2.682900,0,0.000000,1.000000,0.858268
2012-10-10,sh.600522,3.015175,3.036635,3.000868,3.033059,3.011598,4632422,39119229.000000,2,0.657544,1,0.712600,0,0.000000,1.000000,0.657544
2012-10-11,sh.600522,3.022328,3.025905,2.950794,2.954371,3.033059,4711530,39329337.000000,2,0.668772,1,-2.594300,0,0.000000,1.000000,0.668772
2012-10-12,sh.600522,2.954371,3.004445,2.904297,2.936487,2.954371,3398752,27997881.000000,2,0.482432,1,-0.605300,0,0.000000,1.000000,0.482432
2012-10-15,sh.600522,2.947217,2.954371,2.886413,2.907873,2.936487,3032558,24654789.000000,2,0.430453,1,-0.974400,0,0.000000,1.000000,0.430453
2012-10-16,sh.600522,2.907873,2.954371,2.893566,2.936487,2.907873,3691629,30189051.000000,2,0.524004,1,0.984000,0,0.000000,1.000000,0.524004
2012-10-17,sh.600522,2.936487,2.957947,2.893566,2.925757,2.936487,2075506,16949592.000000,2,0.294605,1,-0.365400,0,0.000000,1.000000,0.294605
2012-10-18,sh.600522,2.929334,3.004445,2.918604,2.979408,2.925757,4417273,36693809.000000,2,0.627004,1,1.833700,0,0.000000,1.000000,0.627004
2012-10-19,sh.600522,2.979408,3.000868,2.965101,2.986561,2.979408,2774988,23139336.000000,2,0.393892,1,0.240101,0,0.000000,1.000000,0.393892
2012-10-22,sh.600522,2.968678,3.000868,2.936487,2.979408,2.986561,3583162,29759099.000000,2,0.508608,1,-0.239500,0,0.000000,1.000000,0.508608
2012-10-23,sh.600522,2.986561,2.993715,2.940064,2.940064,2.979408,3095448,25690284.000000,2,0.439380,1,-1.320500,0,0.000000,1.000000,0.439380
2012-10-24,sh.600522,2.940064,3.058096,2.936487,3.029482,2.940064,11011941,92906133.000000,2,1.563077,1,3.041400,0,0.000000,1.000000,1.563077
2012-10-25,sh.600522,3.033059,3.068826,2.950794,2.961524,3.029482,5905903,49557885.000000,2,0.838306,1,-2.243200,0,0.000000,1.000000,0.838306
2012-10-26,sh.600522,2.979408,2.979408,2.879260,2.900720,2.961524,4655072,37945033.000000,2,0.660759,1,-2.053100,0,0.000000,1.000000,0.660759
2012-10-29,sh.600522,2.900720,2.918604,2.868529,2.889990,2.900720,2189093,17685328.000000,2,0.310728,1,-0.369900,0,0.000000,1.000000,0.310728
2012-10-30,sh.600522,2.897143,2.922180,2.879260,2.893566,2.889990,1836666,14878060.000000,2,0.260703,1,0.123800,0,0.000000,1.000000,0.260703
2012-10-31,sh.600522,2.893566,2.904297,2.857799,2.893566,2.893566,2966217,23884674.000000,2,0.421036,1,0.000000,0,0.000000,1.000000,0.421036
2012-11-01,sh.600522,2.900720,2.947217,2.897143,2.940064,2.893566,3689558,30220878.000000,2,0.523710,1,1.606900,0,0.000000,1.000000,0.523710
2012-11-02,sh.600522,2.950794,2.957947,2.911450,2.943641,2.940064,3864336,31706613.000000,2,0.548519,1,0.121700,0,0.000000,1.000000,0.548519
2012-11-05,sh.600522,2.947217,2.957947,2.922180,2.925757,2.943641,3051822,25028354.000000,2,0.433187,1,-0.607500,0,0.000000,1.000000,0.433187
2012-11-06,sh.600522,2.936487,2.936487,2.861376,2.886413,2.925757,4008493,32320357.000000,2,0.568981,1,-1.344700,0,0.000000,1.000000,0.568981
2012-11-07,sh.600522,2.889990,2.907873,2.872106,2.893566,2.886413,2234305,18060965.000000,2,0.317146,1,0.247800,0,0.000000,1.000000,0.317146
2012-11-08,sh.600522,2.864953,2.864953,2.775535,2.782688,2.893566,4447419,35184740.000000,2,0.631284,1,-3.831900,0,0.000000,1.000000,0.631284
2012-11-09,sh.600522,2.789842,2.800572,2.718307,2.750498,2.782688,3532132,27165938.000000,2,0.501364,1,-1.156800,0,0.000000,1.000000,0.501364
2012-11-12,sh.600522,2.754074,2.775535,2.736191,2.771958,2.750498,2073248,16013047.000000,2,0.294285,1,0.780200,0,0.000000,1.000000,0.294285
2012-11-13,sh.600522,2.775535,2.775535,2.650350,2.696847,2.771958,5333618,40315398.000000,2,0.757074,1,-2.709700,0,0.000000,1.000000,0.757074
2012-11-14,sh.600522,2.682540,2.693270,2.621736,2.668233,2.696847,2875324,21389827.000000,2,0.408134,1,-1.061000,0,0.000000,1.000000,0.408134
2012-11-15,sh.600522,2.646773,2.664656,2.607429,2.614582,2.668233,1656889,12214102.000000,2,0.235185,1,-2.010700,0,0.000000,1.000000,0.235185
2012-11-16,sh.600522,2.611006,2.618159,2.575238,2.589545,2.614582,2394283,17342109.000000,2,0.339854,1,-0.957600,0,0.000000,1.000000,0.339854
2012-11-19,sh.600522,2.593122,2.636043,2.582392,2.636043,2.589545,2212490,16107426.000000,2,0.314049,1,1.795600,0,0.000000,1.000000,0.314049
2012-11-20,sh.600522,2.646773,2.661080,2.621736,2.628889,2.636043,1791636,13206208.000000,2,0.254312,1,-0.271400,0,0.000000,1.000000,0.254312
2012-11-21,sh.600522,2.628889,2.661080,2.575238,2.657503,2.628889,3106560,22774967.000000,2,0.440957,1,1.088400,0,0.000000,1.000000,0.440957
2012-11-22,sh.600522,2.632466,2.639619,2.600275,2.603852,2.657503,1598473,11719614.000000,2,0.226893,1,-2.018800,0,0.000000,1.000000,0.226893
2012-11-23,sh.600522,2.621736,2.646773,2.600275,2.628889,2.603852,1741622,12808664.000000,2,0.247212,1,0.961500,0,0.000000,1.000000,0.247212
2012-11-26,sh.600522,2.639619,2.653926,2.607429,2.611006,2.628889,1363704,10029044.000000,2,0.193569,1,-0.680300,0,0.000000,1.000000,0.193569
2012-11-27,sh.600522,2.578815,2.603852,2.507281,2.510857,2.611006,2781728,19768983.000000,2,0.394849,1,-3.835600,0,0.000000,1.000000,0.394849
2012-11-28,sh.600522,2.500127,2.500127,2.432170,2.450053,2.510857,2293431,15805245.000000,2,0.325538,1,-2.421700,0,0.000000,1.000000,0.325538
2012-11-29,sh.600522,2.460783,2.475090,2.403556,2.410709,2.450053,1934996,13188821.000000,2,0.274661,1,-1.605800,0,0.000000,1.000000,0.274661
2012-11-30,sh.600522,2.410709,2.450053,2.399979,2.439323,2.410709,2263433,15360756.000000,2,0.321280,1,1.186900,0,0.000000,1.000000,0.321280
2012-12-03,sh.600522,2.421439,2.442900,2.367789,2.371365,2.439323,2353731,15814351.000000,2,0.334098,1,-2.785900,0,0.000000,1.000000,0.334098
2012-12-04,sh.600522,2.360635,2.510857,2.339175,2.492974,2.371365,5599821,38129301.000000,2,0.794860,1,5.128200,0,0.000000,1.000000,0.794860
2012-12-05,sh.600522,2.485820,2.614582,2.460783,2.582392,2.492974,7171615,51345127.000000,2,1.017966,1,3.586800,0,0.000000,1.000000,1.017966
2012-12-06,sh.600522,2.582392,2.618159,2.560932,2.607429,2.582392,3913818,28267170.000000,2,0.555542,1,0.969500,0,0.000000,1.000000,0.555542
2012-12-07,sh.600522,2.603852,2.739768,2.585969,2.693270,2.607429,11062854,82592130.000000,2,1.570303,1,3.292200,0,0.000000,1.000000,1.570303
2012-12-10,sh.600522,2.711154,2.843492,2.693270,2.750498,2.693270,15364388,118173609.000000,2,2.180879,1,2.124800,0,0.000000,1.000000,2.180879
2012-12-11,sh.600522,2.732614,2.800572,2.707577,2.761228,2.750498,12867481,99547830.000000,2,1.826459,1,0.390100,0,0.000000,1.000000,1.826459
2012-12-12,sh.600522,2.754074,2.825609,2.714730,2.764805,2.761228,10449419,80734020.000000,2,1.483230,1,0.129500,0,0.000000,1.000000,1.483230
2012-12-13,sh.600522,2.754074,2.754074,2.689693,2.707577,2.764805,5770146,43813650.000000,2,0.819036,1,-2.069900,0,0.000000,1.000000,0.819036
2012-12-14,sh.600522,2.707577,2.836339,2.700424,2.829186,2.707577,15605828,121839017.000000,2,2.215150,1,4.491400,0,0.000000,1.000000,2.215150
2012-12-17,sh.600522,2.836339,2.872106,2.789842,2.818455,2.829186,15956154,126198827.000000,2,2.264877,1,-0.379300,0,0.000000,1.000000,2.264877
2012-12-18,sh.600522,2.825609,2.893566,2.779111,2.839916,2.818455,19735303,155606888.000000,2,2.801304,1,0.761400,0,0.000000,1.000000,2.801304
2012-12-19,sh.600522,2.829186,2.864953,2.796995,2.804148,2.839916,10066676,79489876.000000,2,1.428902,1,-1.259400,0,0.000000,1.000000,1.428902
2012-12-20,sh.600522,2.796995,2.796995,2.707577,2.750498,2.804148,16374254,125631341.000000,2,2.324224,1,-1.913300,0,0.000000,1.000000,2.324224
2012-12-21,sh.600522,2.750498,2.775535,2.704000,2.718307,2.750498,11454869,87562336.000000,2,1.625948,1,-1.170400,0,0.000000,1.000000,1.625948
2012-12-24,sh.600522,2.711154,2.729037,2.704000,2.725461,2.718307,9060028,68848812.000000,2,1.286015,1,0.263200,0,0.000000,1.000000,1.286015
2012-12-25,sh.600522,2.721884,2.796995,2.678963,2.793418,2.725461,23072555,177290607.000000,2,3.275006,1,2.493400,0,0.000000,1.000000,3.275006
2012-12-26,sh.600522,2.782688,2.850646,2.779111,2.825609,2.793418,14789560,116367307.000000,2,2.099286,1,1.152400,0,0.000000,1.000000,2.099286
2012-12-27,sh.600522,2.814879,2.832762,2.754074,2.757651,2.825609,15414235,120111634.000000,2,2.187955,1,-2.405100,0,0.000000,1.000000,2.187955
2012-12-28,sh.600522,2.739768,2.768381,2.725461,2.757651,2.757651,8708939,66881528.000000,2,1.236180,1,0.000000,0,0.000000,1.000000,1.236180
